ID,datekey,Canal,Cliente,Segmento,Vehiculo,Costo Vehículo,Precio Venta sin IGV,IGV,Sede,Vendedor
2090,20161026,1,598,Persona,158,17344.6449,24802.8423,0.18,3,6
2091,20161026,1,13,Persona,90,17323.1615,23213.0365,0.18,3,6
2092,20161026,1,1132,Persona,20,17542.8297,22981.1069,0.18,3,6
2093,20161026,1,732,Persona,129,17768.6268,24876.0776,0.18,3,6
2459,20161007,1,1047,Persona,27,17379.5676,25895.5557,0.18,3,6
2460,20161007,1,127,Persona,34,17408.408,27331.2006,0.18,3,6
2461,20161007,1,1170,Persona,176,17551.2512,26502.3893,0.18,3,6
2561,20161001,1,326,Persona,175,17766.5556,24162.5156,0.18,3,6
2562,20161001,1,870,Persona,168,17486.2304,25529.8964,0.18,3,6
2563,20161001,1,174,Persona,36,17591.0,23220.12,0.18,3,6
2564,20161001,1,1113,Persona,112,17400.1259,22794.165,0.18,3,6
3064,20160830,1,372,Persona,31,16480.0186,23566.4266,0.18,3,6
3065,20160830,1,779,Persona,145,17365.5349,23964.4381,0.18,3,6
3066,20160830,1,997,Persona,61,17536.8308,27182.0877,0.18,3,6
3067,20160830,1,803,Persona,21,17975.7649,26424.3744,0.18,3,6
3194,20160822,1,198,Persona,20,17542.8297,26840.5294,0.18,3,6
3195,20160822,1,936,Persona,84,18439.7743,28028.4569,0.18,3,6
3196,20160822,1,741,Persona,56,17321.6625,24769.9774,0.18,3,6
3197,20160822,1,356,Persona,97,17455.3364,26183.0046,0.18,3,6
3438,20160807,1,65,Persona,114,17789.32,23659.7956,0.18,3,6
3439,20160807,1,810,Persona,119,17266.89,23655.6393,0.18,3,6
3440,20160807,1,512,Persona,150,17594.2658,23576.3162,0.18,3,6
3441,20160807,1,196,Persona,43,18339.896,28977.0357,0.18,3,6
3643,20160725,1,136,Persona,19,16960.2,23065.872,0.18,3,6
3644,20160725,1,351,Persona,74,18009.6518,28275.1534,0.18,3,6
3645,20160725,1,926,Persona,63,17379.3034,25895.1621,0.18,3,6
4386,20160616,1,306,Persona,70,17297.2324,27675.5718,0.18,3,6
4387,20160616,1,664,Persona,142,17184.529,23370.9594,0.18,3,6
4388,20160616,1,329,Persona,95,17671.2468,27920.5699,0.18,3,6
4389,20160616,1,623,Persona,66,18315.015,28021.973,0.18,3,6
4879,20160517,1,1043,Persona,8,18283.6954,27242.7061,0.18,3,6
4880,20160517,1,762,Persona,85,17594.584,26215.9302,0.18,3,6
4881,20160517,1,692,Persona,42,17564.1448,27575.7074,0.18,3,6
4882,20160517,1,654,Persona,36,17591.0,23220.12,0.18,3,6
5376,20160423,1,1037,Persona,78,17115.384,23448.0761,0.18,3,6
5377,20160423,1,575,Persona,174,17365.9725,27785.556,0.18,3,6
5378,20160423,1,826,Persona,66,18315.015,27655.6726,0.18,3,6
5379,20160423,1,245,Persona,55,17777.94,23466.8808,0.18,3,6
6332,20160301,1,871,Persona,86,16950.05,26442.078,0.18,3,6
6333,20160301,1,1164,Persona,51,17423.0083,27528.3532,0.18,3,6
6334,20160301,1,227,Persona,119,17266.89,26591.0106,0.18,3,6
6335,20160301,1,648,Persona,79,17682.6483,25639.84,0.18,3,6
6527,20160221,1,264,Persona,159,17331.0141,25649.9009,0.18,3,6
6528,20160221,1,692,Persona,138,17348.4811,23246.9646,0.18,3,6
6529,20160221,1,389,Persona,159,17331.0141,26689.7617,0.18,3,6
6530,20160221,1,116,Persona,54,17780.12,25781.174,0.18,3,6
6877,20160202,1,425,Persona,13,17250.3325,22425.4323,0.18,3,6
6878,20160202,1,148,Persona,146,17014.9952,23140.3934,0.18,3,6
6879,20160202,1,690,Persona,65,17051.4158,23530.9538,0.18,3,6
6880,20160202,1,711,Persona,131,16901.265,23661.771,0.18,3,6
7138,20160120,1,29,Persona,122,16910.643,22660.2617,0.18,3,6
7139,20160120,1,790,Persona,10,16247.0667,23883.188,0.18,3,6
7140,20160120,1,1126,Persona,111,17418.8217,25605.668,0.18,3,6
7534,20151230,1,185,Persona,177,16593.255,26217.3429,0.18,3,6
7535,20151230,1,844,Persona,105,18157.1783,28143.6264,0.18,3,6
7536,20151230,1,235,Persona,24,17133.0786,23643.6484,0.18,3,6
7537,20151230,1,754,Persona,87,17910.5681,24895.6896,0.18,3,6
7554,20151227,1,854,Persona,40,16916.2522,23851.9156,0.18,3,6
7555,20151227,1,301,Persona,97,17455.3364,22691.9373,0.18,3,6
7556,20151227,1,1084,Persona,97,17455.3364,24437.4709,0.18,3,6
7557,20151227,1,19,Persona,29,17691.8129,27068.4737,0.18,3,6
7834,20151210,1,780,Persona,48,17018.6602,24506.8708,0.18,3,6
7835,20151210,1,703,Persona,107,17260.4854,24337.2844,0.18,3,6
7836,20151210,1,749,Persona,7,17720.0447,26225.6662,0.18,3,6
8274,20151116,1,570,Persona,160,16786.0843,26018.4307,0.18,3,6
8275,20151116,1,245,Persona,1,16766.9526,23138.3946,0.18,3,6
8276,20151116,1,1153,Persona,171,16709.9392,25232.0082,0.18,3,6
8277,20151116,1,809,Persona,141,18733.9543,25852.8569,0.18,3,6
8430,20151107,1,311,Persona,76,17616.371,25719.9017,0.18,3,6
8431,20151107,1,437,Persona,153,17178.9106,23535.1075,0.18,3,6
8432,20151107,1,424,Persona,96,17142.037,22798.9093,0.18,3,6
8433,20151107,1,978,Persona,55,17777.94,28089.1452,0.18,3,6
9340,20150922,1,823,Persona,164,16713.9247,26073.7225,0.18,3,6
9341,20150922,1,864,Persona,94,17430.6716,27191.8478,0.18,3,6
9342,20150922,1,189,Persona,23,17002.5247,26013.8628,0.18,3,6
11163,20150617,1,822,Persona,135,17744.5793,26439.4232,0.18,3,6
11164,20150617,1,73,Persona,147,17281.0986,27649.7578,0.18,3,6
11165,20150617,1,1129,Persona,116,17633.2773,23628.5916,0.18,3,6
11166,20150617,1,557,Persona,104,17345.1621,24456.6785,0.18,3,6
11315,20150609,1,1116,Persona,160,16786.0843,26522.0132,0.18,3,6
11316,20150609,1,255,Persona,65,17051.4158,26600.2086,0.18,3,6
11317,20150609,1,652,Persona,21,17975.7649,27682.6779,0.18,3,6
11318,20150609,1,1149,Persona,106,17558.5944,26513.4775,0.18,3,6
11965,20150506,1,581,Persona,147,17281.0986,22638.2392,0.18,3,6
11966,20150506,1,1051,Persona,103,17950.1111,25848.16,0.18,3,6
11967,20150506,1,223,Persona,111,17418.8217,26476.609,0.18,3,6
11968,20150506,1,823,Persona,140,17251.5879,25187.3183,0.18,3,6
12432,20150409,1,155,Persona,159,17331.0141,27209.6922,0.18,3,6
12433,20150409,1,791,Persona,45,17403.9439,23321.2848,0.18,3,6
12434,20150409,1,946,Persona,62,17052.0326,23190.7644,0.18,3,6
12435,20150409,1,697,Persona,127,17831.8761,24251.3515,0.18,3,6
13198,20150220,1,928,Persona,143,17615.8517,27656.8872,0.18,3,6
13199,20150220,1,598,Persona,167,18199.8904,27299.8356,0.18,3,6
13200,20150220,1,905,Persona,38,18084.4457,28392.5798,0.18,3,6
13331,20150211,1,1021,Persona,74,18009.6518,24853.3196,0.18,3,6
13332,20150211,1,277,Persona,24,17133.0786,24328.9716,0.18,3,6
13333,20150211,1,420,Persona,57,17677.2,27576.432,0.18,3,6
13334,20150211,1,14,Persona,150,17594.2658,25863.5707,0.18,3,6
13553,20150201,1,951,Persona,59,18055.7447,25819.715,0.18,3,6
13554,20150201,1,462,Persona,20,17542.8297,24910.8182,0.18,3,6
13555,20150201,1,464,Persona,80,17378.0475,24850.6079,0.18,3,6
13556,20150201,1,931,Persona,69,17785.2776,23298.7137,0.18,3,6
13608,20150130,1,446,Persona,90,17323.1615,23732.7313,0.18,3,6
13609,20150130,1,141,Persona,51,17423.0083,24566.4418,0.18,3,6
13610,20150130,1,465,Persona,79,17682.6483,26700.7989,0.18,3,6
13611,20150130,1,1035,Persona,84,18439.7743,26922.0705,0.18,3,6
489,20170121,7,1150,Persona,70,17297.2324,25599.9039,0.18,3,6
490,20170121,7,1126,Persona,121,17060.5781,25079.0498,0.18,3,6
491,20170121,7,306,Persona,178,17336.9475,23578.2486,0.18,3,6
492,20170121,7,207,Persona,120,17585.6071,24443.9939,0.18,3,6
738,20170108,7,408,Persona,89,17104.9976,25315.3965,0.18,3,6
739,20170108,7,342,Persona,73,17036.0651,24191.2125,0.18,3,6
740,20170108,7,720,Persona,8,18283.6954,26328.5213,0.18,3,6
741,20170108,7,555,Persona,6,17052.4917,27113.4618,0.18,3,6
874,20170101,7,519,Persona,40,16916.2522,25374.3783,0.18,3,6
875,20170101,7,673,Persona,123,18127.1475,23927.8347,0.18,3,6
876,20170101,7,276,Persona,1,16766.9526,22467.7165,0.18,3,6
1125,20161219,7,777,Persona,106,17558.5944,23177.3446,0.18,3,6
1126,20161219,7,19,Persona,140,17251.5879,27257.5088,0.18,3,6
1127,20161219,7,199,Persona,174,17365.9725,26222.6185,0.18,3,6
1128,20161219,7,35,Persona,63,17379.3034,25895.1621,0.18,3,6
1992,20161102,7,895,Persona,94,17430.6716,27366.1545,0.18,3,6
1993,20161102,7,413,Persona,72,17714.4702,25508.8371,0.18,3,6
1994,20161102,7,856,Persona,8,18283.6954,28156.8908,0.18,3,6
1995,20161102,7,826,Persona,170,17394.4193,26091.6289,0.18,3,6
2739,20160922,7,906,Persona,162,18489.8026,29583.6842,0.18,3,6
2740,20160922,7,440,Persona,120,17585.6071,27433.5471,0.18,3,6
2741,20160922,7,990,Persona,2,16713.2222,22061.4533,0.18,3,6
2742,20160922,7,797,Persona,46,16640.1123,22963.355,0.18,3,6
2787,20160918,7,441,Persona,179,17459.2253,24792.1,0.18,3,6
2788,20160918,7,1079,Persona,157,18057.8296,25461.5398,0.18,3,6
2789,20160918,7,706,Persona,164,16713.9247,24402.3301,0.18,3,6
2790,20160918,7,183,Persona,1,16766.9526,25653.4375,0.18,3,6
2838,20160915,7,159,Persona,22,17918.5433,27236.1858,0.18,3,6
2839,20160915,7,203,Persona,99,17414.9711,22987.7618,0.18,3,6
2840,20160915,7,1074,Persona,145,17365.5349,26916.5791,0.18,3,6
2841,20160915,7,909,Persona,36,17591.0,24627.4,0.18,3,6
3365,20160810,7,180,Persona,171,16709.9392,23393.9149,0.18,3,6
3366,20160810,7,71,Persona,122,16910.643,24520.4324,0.18,3,6
3367,20160810,7,629,Persona,44,17856.9977,23392.667,0.18,3,6
3368,20160810,7,196,Persona,12,17374.121,24150.0283,0.18,3,6
3808,20160718,7,734,Persona,166,18141.0,28844.19,0.18,3,6
3809,20160718,7,89,Persona,94,17430.6716,25623.0873,0.18,3,6
3810,20160718,7,756,Persona,83,17259.0,27269.22,0.18,3,6
3811,20160718,7,517,Persona,110,17185.4921,26121.948,0.18,3,6
3962,20160710,7,614,Persona,31,16480.0186,23236.8262,0.18,3,6
3963,20160710,7,41,Persona,94,17430.6716,23182.7933,0.18,3,6
3964,20160710,7,389,Persona,128,17474.2759,25861.9283,0.18,3,6
3965,20160710,7,313,Persona,72,17714.4702,27103.1394,0.18,3,6
3974,20160709,7,916,Persona,89,17104.9976,22236.4969,0.18,3,6
3975,20160709,7,856,Persona,148,16964.9592,27143.9348,0.18,3,6
3976,20160709,7,685,Persona,8,18283.6954,25231.4996,0.18,3,6
3977,20160709,7,885,Persona,130,17890.893,24510.5234,0.18,3,6
4006,20160708,7,722,Persona,159,17331.0141,22703.6285,0.18,3,6
4007,20160708,7,243,Persona,177,16593.255,26383.2754,0.18,3,6
4008,20160708,7,1016,Persona,97,17455.3364,27404.8781,0.18,3,6
4009,20160708,7,978,Persona,70,17297.2324,25599.9039,0.18,3,6
5019,20160511,7,20,Persona,15,17195.1571,22697.6074,0.18,3,6
5020,20160511,7,206,Persona,73,17036.0651,25894.819,0.18,3,6
5021,20160511,7,1025,Persona,98,17906.5446,25606.3588,0.18,3,6
5022,20160511,7,306,Persona,31,16480.0186,22742.4257,0.18,3,6
5811,20160330,7,1000,Persona,97,17455.3364,23564.7041,0.18,3,6
5812,20160330,7,120,Persona,69,17785.2776,25610.7998,0.18,3,6
5813,20160330,7,714,Persona,115,18308.6794,26364.4984,0.18,3,6
5814,20160330,7,239,Persona,128,17474.2759,25512.4428,0.18,3,6
6288,20160303,7,423,Persona,95,17671.2468,25800.0203,0.18,3,6
6289,20160303,7,525,Persona,115,18308.6794,25265.9776,0.18,3,6
6290,20160303,7,735,Persona,32,17718.1692,27640.344,0.18,3,6
6582,20160218,7,411,Persona,156,17112.6217,26866.816,0.18,3,6
6583,20160218,7,562,Persona,135,17744.5793,25552.1942,0.18,3,6
6584,20160218,7,199,Persona,103,17950.1111,26566.1644,0.18,3,6
6585,20160218,7,866,Persona,69,17785.2776,25610.7998,0.18,3,6
6756,20160209,7,910,Persona,96,17142.037,27084.4185,0.18,3,6
6757,20160209,7,948,Persona,21,17975.7649,28761.2238,0.18,3,6
6758,20160209,7,64,Persona,111,17418.8217,25954.0444,0.18,3,6
7683,20151220,7,911,Persona,136,17564.6927,25468.8044,0.18,3,6
7684,20151220,7,397,Persona,136,17564.6927,27225.2737,0.18,3,6
7685,20151220,7,1036,Persona,163,17730.2222,23581.1956,0.18,3,6
7686,20151220,7,252,Persona,113,17948.6684,24051.2157,0.18,3,6
8002,20151202,7,1078,Persona,125,17255.4857,22777.2411,0.18,3,6
8003,20151202,7,485,Persona,162,18489.8026,28474.296,0.18,3,6
8004,20151202,7,754,Persona,121,17060.5781,23714.2036,0.18,3,6
8005,20151202,7,336,Persona,61,17536.8308,26305.2462,0.18,3,6
9355,20150921,7,785,Persona,106,17558.5944,25635.5478,0.18,3,6
9356,20150921,7,248,Persona,51,17423.0083,25263.3621,0.18,3,6
9357,20150921,7,858,Persona,156,17112.6217,22588.6606,0.18,3,6
9358,20150921,7,352,Persona,133,17412.1905,23158.2133,0.18,3,6
9864,20150823,7,670,Persona,115,18308.6794,26547.5852,0.18,3,6
9865,20150823,7,294,Persona,160,16786.0843,25682.709,0.18,3,6
9866,20150823,7,709,Persona,41,17558.8369,25811.4902,0.18,3,6
9867,20150823,7,511,Persona,151,17111.3824,26693.7565,0.18,3,6
10479,20150726,7,784,Persona,164,16713.9247,26575.1403,0.18,3,6
10480,20150726,7,14,Persona,61,17536.8308,22797.88,0.18,3,6
10481,20150726,7,89,Persona,10,16247.0667,25507.8947,0.18,3,6
10482,20150726,7,801,Persona,34,17408.408,22630.9304,0.18,3,6
10601,20150720,7,673,Persona,72,17714.4702,23028.8113,0.18,3,6
10602,20150720,7,19,Persona,130,17890.893,26299.6126,0.18,3,6
10603,20150720,7,276,Persona,37,17577.5046,26542.0319,0.18,3,6
10604,20150720,7,885,Persona,19,16960.2,26457.912,0.18,3,6
11022,20150627,7,318,Persona,134,17904.3146,23812.7385,0.18,3,6
11023,20150627,7,482,Persona,95,17671.2468,26683.5826,0.18,3,6
11024,20150627,7,431,Persona,34,17408.408,26460.7802,0.18,3,6
11025,20150627,7,631,Persona,47,17249.4684,24321.7504,0.18,3,6
11640,20150524,7,115,Persona,38,18084.4457,23690.6239,0.18,3,6
11641,20150524,7,877,Persona,97,17455.3364,23739.2574,0.18,3,6
11642,20150524,7,1116,Persona,127,17831.8761,27817.7267,0.18,3,6
11643,20150524,7,280,Persona,69,17785.2776,25432.947,0.18,3,6
12389,20150411,7,135,Persona,146,17014.9952,23480.6934,0.18,3,6
12390,20150411,7,677,Persona,45,17403.9439,24713.6003,0.18,3,6
12391,20150411,7,1040,Persona,135,17744.5793,25729.64,0.18,3,6
12392,20150411,7,153,Persona,16,17717.8557,25690.8908,0.18,3,6
13146,20150224,7,45,Persona,65,17051.4158,23019.4113,0.18,3,6
13147,20150224,7,144,Persona,116,17633.2773,27684.2453,0.18,3,6
13148,20150224,7,333,Persona,157,18057.8296,27086.7444,0.18,3,6
13149,20150224,7,323,Persona,153,17178.9106,22676.162,0.18,3,6
13623,20150129,7,1103,Persona,100,18028.7368,23617.6453,0.18,3,6
13624,20150129,7,198,Persona,108,18215.7071,26594.9324,0.18,3,6
13625,20150129,7,417,Persona,123,18127.1475,28097.0786,0.18,3,6
13626,20150129,7,74,Persona,7,17720.0447,26934.468,0.18,3,6
13639,20150128,7,1118,Persona,110,17185.4921,25262.6734,0.18,3,6
13640,20150128,7,133,Persona,53,16746.6324,23110.3528,0.18,3,6
13641,20150128,7,563,Persona,165,16851.875,24435.2188,0.18,3,6
13642,20150128,7,330,Persona,172,17640.3286,25049.2666,0.18,3,6
13833,20150119,7,837,Persona,5,17132.9538,27412.7262,0.18,3,6
13834,20150119,7,1068,Persona,87,17910.5681,25970.3237,0.18,3,6
13835,20150119,7,990,Persona,117,16779.5022,23826.8931,0.18,3,6
13836,20150119,7,967,Persona,146,17014.9952,23140.3934,0.18,3,6
2098,20161025,6,18,Persona,31,16480.0186,23566.4266,0.18,3,6
2099,20161025,6,12,Persona,8,18283.6954,26694.1952,0.18,3,6
2100,20161025,6,620,Persona,102,17736.3395,25362.9654,0.18,3,6
2101,20161025,6,528,Persona,131,16901.265,22816.7078,0.18,3,6
3170,20160822,6,851,Persona,58,17594.3922,26567.5322,0.18,3,6
3171,20160822,6,914,Persona,154,17280.4071,25229.3944,0.18,3,6
3172,20160822,6,626,Persona,91,18290.6647,24326.5841,0.18,3,6
3173,20160822,6,806,Persona,143,17615.8517,25190.6679,0.18,3,6
4339,20160618,6,462,Persona,102,17736.3395,28023.4164,0.18,3,6
4340,20160618,6,1154,Persona,133,17412.1905,27163.0171,0.18,3,6
4341,20160618,6,1009,Persona,161,16580.2274,24704.5388,0.18,3,6
4394,20160615,6,829,Persona,99,17414.9711,25251.7081,0.18,3,6
4395,20160615,6,1138,Persona,128,17474.2759,25512.4428,0.18,3,6
4396,20160615,6,109,Persona,138,17348.4811,24981.8128,0.18,3,6
4397,20160615,6,959,Persona,102,17736.3395,27313.9628,0.18,3,6
4665,20160601,6,592,Persona,92,17448.8832,26522.3024,0.18,3,6
4666,20160601,6,1060,Persona,32,17718.1692,25159.8003,0.18,3,6
4667,20160601,6,116,Persona,28,17717.6137,25513.3637,0.18,3,6
4668,20160601,6,124,Persona,152,16594.1316,25554.9627,0.18,3,6
5533,20160415,6,237,Persona,92,17448.8832,24428.4364,0.18,3,6
5534,20160415,6,875,Persona,5,17132.9538,23814.8058,0.18,3,6
5535,20160415,6,143,Persona,61,17536.8308,22797.88,0.18,3,6
5536,20160415,6,343,Persona,131,16901.265,27042.024,0.18,3,6
6053,20160315,6,1056,Persona,76,17616.371,25191.4106,0.18,3,6
6054,20160315,6,616,Persona,2,16713.2222,22897.1144,0.18,3,6
6055,20160315,6,918,Persona,7,17720.0447,24630.8622,0.18,3,6
6056,20160315,6,647,Persona,14,16785.0514,23834.773,0.18,3,6
6759,20160208,6,1145,Persona,151,17111.3824,25838.1874,0.18,3,6
6760,20160208,6,635,Persona,148,16964.9592,26465.3364,0.18,3,6
6761,20160208,6,513,Persona,1,16766.9526,21964.708,0.18,3,6
6762,20160208,6,897,Persona,49,17269.32,25731.2868,0.18,3,6
6849,20160203,6,9,Persona,120,17585.6071,28136.9714,0.18,3,6
6850,20160203,6,528,Persona,46,16640.1123,23795.3606,0.18,3,6
6851,20160203,6,355,Persona,153,17178.9106,24222.2639,0.18,3,6
6852,20160203,6,722,Persona,98,17906.5446,23815.7043,0.18,3,6
7315,20160110,6,50,Persona,3,16966.2701,24431.429,0.18,3,6
7316,20160110,6,836,Persona,153,17178.9106,23878.6857,0.18,3,6
7317,20160110,6,662,Persona,93,16751.329,26132.0732,0.18,3,6
7318,20160110,6,796,Persona,169,17928.3266,27968.1895,0.18,3,6
7667,20151220,6,1091,Persona,28,17717.6137,26222.0683,0.18,3,6
7668,20151220,6,836,Persona,121,17060.5781,24396.6267,0.18,3,6
7669,20151220,6,1139,Persona,163,17730.2222,27127.24,0.18,3,6
7670,20151220,6,416,Persona,62,17052.0326,26771.6912,0.18,3,6
8006,20151201,6,815,Persona,163,17730.2222,27304.5422,0.18,3,6
8007,20151201,6,1100,Persona,37,17577.5046,23553.8561,0.18,3,6
8008,20151201,6,153,Persona,63,17379.3034,22940.6806,0.18,3,6
8009,20151201,6,769,Persona,12,17374.121,25366.2167,0.18,3,6
8150,20151123,6,295,Persona,177,16593.255,24723.95,0.18,3,6
8151,20151123,6,171,Persona,177,16593.255,23894.2872,0.18,3,6
8152,20151123,6,137,Persona,106,17558.5944,23001.7586,0.18,3,6
8153,20151123,6,729,Persona,103,17950.1111,27463.67,0.18,3,6
9371,20150919,6,563,Persona,147,17281.0986,24020.727,0.18,3,6
9372,20150919,6,162,Persona,80,17378.0475,23112.8032,0.18,3,6
9373,20150919,6,905,Persona,82,17657.1417,26838.8553,0.18,3,6
9374,20150919,6,76,Persona,23,17002.5247,26353.9133,0.18,3,6
9414,20150917,6,901,Persona,58,17594.3922,25863.7566,0.18,3,6
9415,20150917,6,590,Persona,146,17014.9952,23820.9932,0.18,3,6
9416,20150917,6,1041,Persona,10,16247.0667,25995.3067,0.18,3,6
9417,20150917,6,409,Persona,79,17682.6483,26523.9724,0.18,3,6
9912,20150819,6,393,Persona,114,17789.32,24549.2616,0.18,3,6
9913,20150819,6,749,Persona,66,18315.015,26923.072,0.18,3,6
9914,20150819,6,82,Persona,16,17717.8557,24627.8194,0.18,3,6
9915,20150819,6,275,Persona,120,17585.6071,25850.8425,0.18,3,6
10027,20150814,6,840,Persona,179,17459.2253,23919.1387,0.18,3,6
10028,20150814,6,921,Persona,171,16709.9392,25900.4058,0.18,3,6
10029,20150814,6,867,Persona,83,17259.0,22954.47,0.18,3,6
10030,20150814,6,568,Persona,121,17060.5781,22519.9631,0.18,3,6
10121,20150811,6,571,Persona,111,17418.8217,24560.5386,0.18,3,6
10122,20150811,6,32,Persona,51,17423.0083,25089.132,0.18,3,6
10123,20150811,6,169,Persona,2,16713.2222,22228.5856,0.18,3,6
10124,20150811,6,733,Persona,173,17446.5585,26693.2346,0.18,3,6
10214,20150806,6,240,Persona,103,17950.1111,24412.1511,0.18,3,6
10215,20150806,6,94,Persona,25,17496.8069,26420.1784,0.18,3,6
10216,20150806,6,779,Persona,86,16950.05,27120.08,0.18,3,6
10345,20150731,6,6,Persona,53,16746.6324,24952.4823,0.18,3,6
10346,20150731,6,248,Persona,161,16580.2274,22714.9115,0.18,3,6
10347,20150731,6,495,Persona,69,17785.2776,25788.6526,0.18,3,6
10348,20150731,6,222,Persona,56,17321.6625,24423.5441,0.18,3,6
10917,20150701,6,1171,Persona,25,17496.8069,23795.6574,0.18,3,6
10918,20150701,6,1040,Persona,35,17928.1954,23665.2179,0.18,3,6
10919,20150701,6,795,Persona,77,17265.6593,23826.6098,0.18,3,6
10920,20150701,6,422,Persona,43,18339.896,25859.2534,0.18,3,6
10921,20150701,6,48,Persona,153,17178.9106,25768.3659,0.18,3,6
10922,20150701,6,1096,Persona,86,16950.05,24408.072,0.18,3,6
10923,20150701,6,832,Persona,125,17255.4857,26746.0029,0.18,3,6
11839,20150515,6,1047,Persona,52,17750.2457,27512.8809,0.18,3,6
11840,20150515,6,789,Persona,36,17591.0,26914.23,0.18,3,6
11841,20150515,6,583,Persona,127,17831.8761,26926.1329,0.18,3,6
11842,20150515,6,480,Persona,5,17132.9538,22272.84,0.18,3,6
12037,20150503,6,852,Persona,128,17474.2759,27609.3559,0.18,3,6
12038,20150503,6,674,Persona,51,17423.0083,22824.1409,0.18,3,6
12039,20150503,6,38,Persona,103,17950.1111,28720.1778,0.18,3,6
12040,20150503,6,357,Persona,100,18028.7368,28485.4042,0.18,3,6
12065,20150501,6,871,Persona,7,17720.0447,27466.0693,0.18,3,6
12066,20150501,6,240,Persona,58,17594.3922,24632.1491,0.18,3,6
12067,20150501,6,339,Persona,90,17323.1615,25638.2791,0.18,3,6
12068,20150501,6,216,Persona,75,16943.3838,26092.811,0.18,3,6
12311,20150414,6,107,Persona,96,17142.037,23656.0111,0.18,3,6
12312,20150414,6,963,Persona,5,17132.9538,26384.7489,0.18,3,6
12313,20150414,6,361,Persona,55,17777.94,26133.5718,0.18,3,6
12314,20150414,6,6,Persona,159,17331.0141,25823.211,0.18,3,6
12601,20150328,6,157,Persona,97,17455.3364,27055.7714,0.18,3,6
12602,20150328,6,199,Persona,92,17448.8832,23555.9922,0.18,3,6
12603,20150328,6,980,Persona,136,17564.6927,26522.686,0.18,3,6
12604,20150328,6,31,Persona,3,16966.2701,24601.0917,0.18,3,6
12731,20150320,6,128,Persona,150,17594.2658,23576.3162,0.18,3,6
12732,20150320,6,566,Persona,69,17785.2776,28100.7387,0.18,3,6
12733,20150320,6,412,Persona,80,17378.0475,25371.9494,0.18,3,6
12734,20150320,6,1143,Persona,155,17907.6649,28294.1105,0.18,3,6
12964,20150307,6,1170,Persona,118,17936.6451,28160.5328,0.18,3,6
12965,20150307,6,627,Persona,147,17281.0986,24539.16,0.18,3,6
12966,20150307,6,493,Persona,157,18057.8296,27447.901,0.18,3,6
12967,20150307,6,909,Persona,82,17657.1417,23837.1412,0.18,3,6
13627,20150128,6,798,Persona,72,17714.4702,25154.5477,0.18,3,6
13628,20150128,6,224,Persona,158,17344.6449,23588.7171,0.18,3,6
13629,20150128,6,246,Persona,40,16916.2522,27066.0035,0.18,3,6
13630,20150128,6,739,Persona,173,17446.5585,24250.7164,0.18,3,6
14126,20150104,6,100,Persona,113,17948.6684,25666.5958,0.18,3,6
14127,20150104,6,112,Persona,158,17344.6449,26537.3068,0.18,3,6
14128,20150104,6,226,Persona,65,17051.4158,23871.9821,0.18,3,6
14129,20150104,6,964,Persona,117,16779.5022,25840.4334,0.18,3,6
312,20170130,8,1071,Persona,101,17492.7954,23615.2739,0.18,3,6
313,20170130,8,1037,Persona,84,18439.7743,28397.2524,0.18,3,6
314,20170130,8,818,Persona,179,17459.2253,22696.9929,0.18,3,6
315,20170130,8,325,Persona,85,17594.584,24104.5801,0.18,3,6
1672,20161120,8,216,Persona,133,17412.1905,27163.0171,0.18,3,6
1674,20161120,8,12,Persona,122,16910.643,25704.1774,0.18,3,6
1676,20161120,8,959,Persona,44,17856.9977,24821.2268,0.18,3,6
1678,20161120,8,1171,Persona,109,17631.1562,27151.9805,0.18,3,6
1694,20161119,8,260,Persona,19,16960.2,26966.718,0.18,3,6
1695,20161119,8,1040,Persona,98,17906.5446,28471.4059,0.18,3,6
1696,20161119,8,784,Persona,70,17297.2324,24216.1253,0.18,3,6
1697,20161119,8,651,Persona,121,17060.5781,22349.3573,0.18,3,6
3075,20160828,8,606,Persona,47,17249.4684,26736.676,0.18,3,6
3076,20160828,8,836,Persona,124,17481.4583,22900.7104,0.18,3,6
3077,20160828,8,755,Persona,33,17013.6929,23478.8961,0.18,3,6
3078,20160828,8,961,Persona,73,17036.0651,24361.5731,0.18,3,6
3146,20160823,8,414,Persona,67,17674.0933,27394.8447,0.18,3,6
3147,20160823,8,1016,Persona,107,17260.4854,26926.3572,0.18,3,6
3148,20160823,8,760,Persona,156,17112.6217,22759.7868,0.18,3,6
3149,20160823,8,401,Persona,22,17918.5433,23294.1063,0.18,3,6
3609,20160726,8,213,Persona,175,17766.5556,24695.5122,0.18,3,6
3610,20160726,8,287,Persona,63,17379.3034,25199.99,0.18,3,6
3611,20160726,8,1173,Persona,90,17323.1615,23559.4997,0.18,3,6
3612,20160726,8,1118,Persona,19,16960.2,24083.484,0.18,3,6
3939,20160711,8,519,Persona,42,17564.1448,23360.3126,0.18,3,6
3940,20160711,8,700,Persona,39,17190.856,26817.7354,0.18,3,6
3941,20160711,8,72,Persona,150,17594.2658,25159.8001,0.18,3,6
4378,20160616,8,355,Persona,120,17585.6071,27609.4032,0.18,3,6
4379,20160616,8,218,Persona,164,16713.9247,25070.8871,0.18,3,6
4380,20160616,8,858,Persona,2,16713.2222,22061.4533,0.18,3,6
